ID,State,Date,Total_Deaths,New_Deaths
19977,Rhode Island,5/18/2021,2703,1
19978,Rhode Island,5/19/2021,2703,0
19979,Rhode Island,5/20/2021,2703,0
19980,Rhode Island,5/21/2021,2704,1
19981,Rhode Island,5/22/2021,2705,1
19982,Rhode Island,5/23/2021,2705,0
19983,Rhode Island,5/24/2021,2705,0
19984,Rhode Island,5/25/2021,2708,3
19985,Rhode Island,5/26/2021,2709,1
19986,Rhode Island,5/27/2021,2710,1
19987,Rhode Island,5/28/2021,2711,1
19988,Rhode Island,5/29/2021,2711,0
19989,Rhode Island,5/30/2021,2711,0
19990,Rhode Island,5/31/2021,2712,1
19991,Rhode Island,6/1/2021,2712,0
19992,Rhode Island,6/2/2021,2715,3
19993,Rhode Island,6/3/2021,2716,1
19994,Rhode Island,6/4/2021,2717,1
19995,Rhode Island,6/5/2021,2717,0
19996,Rhode Island,6/6/2021,2717,0
19997,Rhode Island,6/7/2021,2717,0
19998,Rhode Island,6/8/2021,2722,5
19999,Rhode Island,6/9/2021,2722,0
20000,Rhode Island,6/10/2021,2722,0
20001,Rhode Island,6/11/2021,2722,0
20002,Rhode Island,6/12/2021,2722,0
20003,Rhode Island,6/13/2021,2722,0
20004,Rhode Island,6/14/2021,2722,0
20005,Rhode Island,6/15/2021,2723,1
20006,Rhode Island,6/16/2021,2723,0
20007,Rhode Island,6/17/2021,2724,1
20008,South Carolina,1/22/2020,0,0
20009,South Carolina,1/23/2020,0,0
20010,South Carolina,1/24/2020,0,0
20011,South Carolina,1/25/2020,0,0
20012,South Carolina,1/26/2020,0,0
20013,South Carolina,1/27/2020,0,0
20014,South Carolina,1/28/2020,0,0
20015,South Carolina,1/29/2020,0,0
20016,South Carolina,1/30/2020,0,0
20017,South Carolina,1/31/2020,0,0
20018,South Carolina,2/1/2020,0,0
20019,South Carolina,2/2/2020,0,0
20020,South Carolina,2/3/2020,0,0
20021,South Carolina,2/4/2020,0,0
20022,South Carolina,2/5/2020,0,0
20023,South Carolina,2/6/2020,0,0
20024,South Carolina,2/7/2020,0,0
20025,South Carolina,2/8/2020,0,0
20026,South Carolina,2/9/2020,0,0
20027,South Carolina,2/10/2020,0,0
20028,South Carolina,2/11/2020,0,0
20029,South Carolina,2/12/2020,0,0
20030,South Carolina,2/13/2020,0,0
20031,South Carolina,2/14/2020,0,0
20032,South Carolina,2/15/2020,0,0
20033,South Carolina,2/16/2020,0,0
20034,South Carolina,2/17/2020,0,0
20035,South Carolina,2/18/2020,0,0
20036,South Carolina,2/19/2020,0,0
20037,South Carolina,2/20/2020,0,0
20038,South Carolina,2/21/2020,0,0
20039,South Carolina,2/22/2020,0,0
20040,South Carolina,2/23/2020,0,0
20041,South Carolina,2/24/2020,0,0
20042,South Carolina,2/25/2020,0,0
20043,South Carolina,2/26/2020,0,0
20044,South Carolina,2/27/2020,0,0
20045,South Carolina,2/28/2020,0,0
20046,South Carolina,2/29/2020,0,0
20047,South Carolina,3/1/2020,0,0
20048,South Carolina,3/2/2020,0,0
20049,South Carolina,3/3/2020,0,0
20050,South Carolina,3/4/2020,0,0
20051,South Carolina,3/5/2020,0,0
20052,South Carolina,3/6/2020,0,0
20053,South Carolina,3/7/2020,0,0
20054,South Carolina,3/8/2020,0,0
20055,South Carolina,3/9/2020,0,0
20056,South Carolina,3/10/2020,0,0
20057,South Carolina,3/11/2020,0,0
20058,South Carolina,3/12/2020,0,0
20059,South Carolina,3/13/2020,0,0
20060,South Carolina,3/14/2020,0,0
20061,South Carolina,3/15/2020,0,0
20062,South Carolina,3/16/2020,1,1
20063,South Carolina,3/17/2020,1,0
20064,South Carolina,3/18/2020,2,1
20065,South Carolina,3/19/2020,2,0
20066,South Carolina,3/20/2020,2,0
20067,South Carolina,3/21/2020,3,1
20068,South Carolina,3/22/2020,4,1
20069,South Carolina,3/23/2020,6,2
20070,South Carolina,3/24/2020,6,0
20071,South Carolina,3/25/2020,7,1
20072,South Carolina,3/26/2020,10,3
20073,South Carolina,3/27/2020,14,4
20074,South Carolina,3/28/2020,17,3
20075,South Carolina,3/29/2020,23,6
20076,South Carolina,3/30/2020,26,3
20077,South Carolina,3/31/2020,30,4
20078,South Carolina,4/1/2020,32,2
20079,South Carolina,4/2/2020,39,7
20080,South Carolina,4/3/2020,41,2
20081,South Carolina,4/4/2020,52,11
20082,South Carolina,4/5/2020,59,7
20083,South Carolina,4/6/2020,65,6
20084,South Carolina,4/7/2020,70,5
20085,South Carolina,4/8/2020,82,12
20086,South Carolina,4/9/2020,91,9
20087,South Carolina,4/10/2020,100,9
20088,South Carolina,4/11/2020,106,6
20089,South Carolina,4/12/2020,115,9
20090,South Carolina,4/13/2020,122,7
20091,South Carolina,4/14/2020,131,9
20092,South Carolina,4/15/2020,137,6
20093,South Carolina,4/16/2020,146,9
20094,South Carolina,4/17/2020,150,4
20095,South Carolina,4/18/2020,161,11
20096,South Carolina,4/19/2020,166,5
20097,South Carolina,4/20/2020,172,6
20098,South Carolina,4/21/2020,179,7
20099,South Carolina,4/22/2020,183,4
20100,South Carolina,4/23/2020,193,10
20101,South Carolina,4/24/2020,203,10
20102,South Carolina,4/25/2020,212,9
20103,South Carolina,4/26/2020,227,15
20104,South Carolina,4/27/2020,233,6
20105,South Carolina,4/28/2020,239,6
20106,South Carolina,4/29/2020,248,9
20107,South Carolina,4/30/2020,260,12
20108,South Carolina,5/1/2020,274,14
20109,South Carolina,5/2/2020,283,9
20110,South Carolina,5/3/2020,290,7
20111,South Carolina,5/4/2020,300,10
20112,South Carolina,5/5/2020,309,9
20113,South Carolina,5/6/2020,321,12
20114,South Carolina,5/7/2020,330,9
20115,South Carolina,5/8/2020,336,6
20116,South Carolina,5/9/2020,345,9
20117,South Carolina,5/10/2020,352,7
20118,South Carolina,5/11/2020,362,10
20119,South Carolina,5/12/2020,372,10
20120,South Carolina,5/13/2020,379,7
20121,South Carolina,5/14/2020,385,6
20122,South Carolina,5/15/2020,390,5
20123,South Carolina,5/16/2020,397,7
20124,South Carolina,5/17/2020,406,9
20125,South Carolina,5/18/2020,416,10
20126,South Carolina,5/19/2020,420,4
20127,South Carolina,5/20/2020,429,9
20128,South Carolina,5/21/2020,440,11
20129,South Carolina,5/22/2020,444,4
20130,South Carolina,5/23/2020,449,5
20131,South Carolina,5/24/2020,456,7
20132,South Carolina,5/25/2020,463,7
20133,South Carolina,5/26/2020,476,13
20134,South Carolina,5/27/2020,485,9
20135,South Carolina,5/28/2020,496,11
20136,South Carolina,5/29/2020,505,9
20137,South Carolina,5/30/2020,511,6
20138,South Carolina,5/31/2020,517,6
20139,South Carolina,6/1/2020,527,10
20140,South Carolina,6/2/2020,530,3
20141,South Carolina,6/3/2020,536,6
20142,South Carolina,6/4/2020,548,12
20143,South Carolina,6/5/2020,560,12
20144,South Carolina,6/6/2020,569,9
20145,South Carolina,6/7/2020,581,12
20146,South Carolina,6/8/2020,586,5
20147,South Carolina,6/9/2020,594,8
20148,South Carolina,6/10/2020,603,9
20149,South Carolina,6/11/2020,606,3
20150,South Carolina,6/12/2020,612,6
20151,South Carolina,6/13/2020,619,7
20152,South Carolina,6/14/2020,624,5
20153,South Carolina,6/15/2020,634,10
20154,South Carolina,6/16/2020,648,14
20155,South Carolina,6/17/2020,654,6
20156,South Carolina,6/18/2020,660,6
20157,South Carolina,6/19/2020,664,4
20158,South Carolina,6/20/2020,676,12
20159,South Carolina,6/21/2020,689,13
20160,South Carolina,6/22/2020,702,13
20161,South Carolina,6/23/2020,711,9
20162,South Carolina,6/24/2020,720,9
20163,South Carolina,6/25/2020,737,17
20164,South Carolina,6/26/2020,747,10
20165,South Carolina,6/27/2020,758,11
20166,South Carolina,6/28/2020,774,16
20167,South Carolina,6/29/2020,786,12
20168,South Carolina,6/30/2020,803,17
20169,South Carolina,7/1/2020,826,23
20170,South Carolina,7/2/2020,846,20
20171,South Carolina,7/3/2020,859,13
20172,South Carolina,7/4/2020,884,25
20173,South Carolina,7/5/2020,909,25
20174,South Carolina,7/6/2020,926,17
20175,South Carolina,7/7/2020,945,19
20176,South Carolina,7/8/2020,966,21
20177,South Carolina,7/9/2020,983,17
20178,South Carolina,7/10/2020,1004,21
20179,South Carolina,7/11/2020,1032,28
20180,South Carolina,7/12/2020,1059,27
20181,South Carolina,7/13/2020,1087,28
20182,South Carolina,7/14/2020,1127,40
20183,South Carolina,7/15/2020,1164,37
20184,South Carolina,7/16/2020,1198,34
20185,South Carolina,7/17/2020,1224,26
20186,South Carolina,7/18/2020,1258,34
20187,South Carolina,7/19/2020,1298,40
20188,South Carolina,7/20/2020,1347,49
20189,South Carolina,7/21/2020,1393,46
20190,South Carolina,7/22/2020,1447,54
20191,South Carolina,7/23/2020,1497,50
20192,South Carolina,7/24/2020,1544,47
20193,South Carolina,7/25/2020,1579,35
20194,South Carolina,7/26/2020,1622,43
20195,South Carolina,7/27/2020,1665,43
20196,South Carolina,7/28/2020,1707,42
20197,South Carolina,7/29/2020,1757,50
20198,South Carolina,7/30/2020,1794,37
20199,South Carolina,7/31/2020,1845,51
20200,South Carolina,8/1/2020,1878,33
20201,South Carolina,8/2/2020,1919,41
20202,South Carolina,8/3/2020,1958,39
20203,South Carolina,8/4/2020,1999,41
20204,South Carolina,8/5/2020,2043,44
20205,South Carolina,8/6/2020,2084,41
20206,South Carolina,8/7/2020,2116,32
20207,South Carolina,8/8/2020,2158,42
20208,South Carolina,8/9/2020,2199,41
20209,South Carolina,8/10/2020,2237,38
20210,South Carolina,8/11/2020,2271,34
20211,South Carolina,8/12/2020,2300,29
20212,South Carolina,8/13/2020,2337,37
20213,South Carolina,8/14/2020,2376,39
20214,South Carolina,8/15/2020,2408,32
20215,South Carolina,8/16/2020,2453,45
20216,South Carolina,8/17/2020,2483,30
20217,South Carolina,8/18/2020,2518,35
20218,South Carolina,8/19/2020,2548,30
20219,South Carolina,8/20/2020,2572,24
20220,South Carolina,8/21/2020,2610,38
20221,South Carolina,8/22/2020,2632,22
20222,South Carolina,8/23/2020,2671,39
20223,South Carolina,8/24/2020,2694,23
20224,South Carolina,8/25/2020,2720,26
20225,South Carolina,8/26/2020,2756,36
20226,South Carolina,8/27/2020,2789,33
20227,South Carolina,8/28/2020,2815,26
20228,South Carolina,8/29/2020,2843,28
20229,South Carolina,8/30/2020,2872,29
20230,South Carolina,8/31/2020,2902,30
20231,South Carolina,9/1/2020,2922,20
20232,South Carolina,9/2/2020,2946,24
20233,South Carolina,9/3/2020,2978,32
20234,South Carolina,9/4/2020,3003,25
20235,South Carolina,9/5/2020,3026,23
20236,South Carolina,9/6/2020,3054,28
20237,South Carolina,9/7/2020,3070,16
20238,South Carolina,9/8/2020,3088,18
20239,South Carolina,9/9/2020,3123,35
20240,South Carolina,9/10/2020,3145,22
20241,South Carolina,9/11/2020,3158,13
20242,South Carolina,9/12/2020,3178,20
20243,South Carolina,9/13/2020,3193,15
20244,South Carolina,9/14/2020,3212,19
20245,South Carolina,9/15/2020,3227,15
20246,South Carolina,9/16/2020,3246,19
20247,South Carolina,9/17/2020,3267,21
20248,South Carolina,9/18/2020,3285,18
20249,South Carolina,9/19/2020,3308,23
20250,South Carolina,9/20/2020,3327,19
20251,South Carolina,9/21/2020,3347,20
20252,South Carolina,9/22/2020,3366,19
20253,South Carolina,9/23/2020,3382,16
20254,South Carolina,9/24/2020,3396,14
20255,South Carolina,9/25/2020,3416,20
20256,South Carolina,9/26/2020,3435,19
20257,South Carolina,9/27/2020,3450,15
20258,South Carolina,9/28/2020,3466,16
20259,South Carolina,9/29/2020,3490,24
20260,South Carolina,9/30/2020,3511,21
20261,South Carolina,10/1/2020,3525,14
20262,South Carolina,10/2/2020,3537,12
20263,South Carolina,10/3/2020,3550,13
20264,South Carolina,10/4/2020,3561,11
20265,South Carolina,10/5/2020,3570,9
20266,South Carolina,10/6/2020,3582,12
20267,South Carolina,10/7/2020,3593,11
20268,South Carolina,10/8/2020,3616,23
20269,South Carolina,10/9/2020,3633,17
20270,South Carolina,10/10/2020,3646,13
20271,South Carolina,10/11/2020,3656,10
20272,South Carolina,10/12/2020,3671,15
20273,South Carolina,10/13/2020,3686,15
20274,South Carolina,10/14/2020,3698,12
20275,South Carolina,10/15/2020,3720,22
20276,South Carolina,10/16/2020,3738,18
20277,South Carolina,10/17/2020,3757,19
20278,South Carolina,10/18/2020,3772,15
20279,South Carolina,10/19/2020,3794,22
20280,South Carolina,10/20/2020,3815,21
20281,South Carolina,10/21/2020,3836,21
20282,South Carolina,10/22/2020,3853,17
20283,South Carolina,10/23/2020,3875,22
20284,South Carolina,10/24/2020,3886,11
20285,South Carolina,10/25/2020,3900,14
20286,South Carolina,10/26/2020,3917,17
20287,South Carolina,10/27/2020,3939,22
20288,South Carolina,10/28/2020,3961,22
20289,South Carolina,10/29/2020,3983,22
20290,South Carolina,10/30/2020,3997,14
20291,South Carolina,10/31/2020,4012,15
20292,South Carolina,11/1/2020,4027,15
20293,South Carolina,11/2/2020,4045,18
20294,South Carolina,11/3/2020,4061,16
20295,South Carolina,11/4/2020,4077,16
20296,South Carolina,11/5/2020,4090,13
20297,South Carolina,11/6/2020,4101,11
20298,South Carolina,11/7/2020,4114,13
20299,South Carolina,11/8/2020,4134,20
20300,South Carolina,11/9/2020,4148,14
20301,South Carolina,11/10/2020,4162,14
20302,South Carolina,11/11/2020,4186,24
20303,South Carolina,11/12/2020,4204,18
20304,South Carolina,11/13/2020,4222,18
20305,South Carolina,11/14/2020,4233,11
20306,South Carolina,11/15/2020,4252,19
20307,South Carolina,11/16/2020,4271,19
20308,South Carolina,11/17/2020,4282,11
20309,South Carolina,11/18/2020,4308,26
20310,South Carolina,11/19/2020,4321,13
20311,South Carolina,11/20/2020,4340,19
20312,South Carolina,11/21/2020,4362,22
20313,South Carolina,11/22/2020,4380,18
20314,South Carolina,11/23/2020,4394,14
20315,South Carolina,11/24/2020,4416,22
20316,South Carolina,11/25/2020,4434,18
20317,South Carolina,11/26/2020,4448,14
20318,South Carolina,11/27/2020,4466,18
20319,South Carolina,11/28/2020,4486,20
20320,South Carolina,11/29/2020,4514,28
20321,South Carolina,11/30/2020,4537,23
20322,South Carolina,12/1/2020,4553,16
20323,South Carolina,12/2/2020,4583,30
20324,South Carolina,12/3/2020,4618,35
20325,South Carolina,12/4/2020,4640,22
20326,South Carolina,12/5/2020,4670,30
20327,South Carolina,12/6/2020,4704,34
20328,South Carolina,12/7/2020,4724,20
20329,South Carolina,12/8/2020,4754,30
20330,South Carolina,12/9/2020,4771,17
20331,South Carolina,12/10/2020,4809,38
20332,South Carolina,12/11/2020,4835,26
20333,South Carolina,12/12/2020,4861,26
20334,South Carolina,12/13/2020,4895,34
20335,South Carolina,12/14/2020,4923,28
20336,South Carolina,12/15/2020,4958,35
20337,South Carolina,12/16/2020,5002,44
20338,South Carolina,12/17/2020,5038,36
20339,South Carolina,12/18/2020,5072,34
20340,South Carolina,12/19/2020,5113,41
20341,South Carolina,12/20/2020,5150,37
20342,South Carolina,12/21/2020,5201,51
20343,South Carolina,12/22/2020,5233,32
20344,South Carolina,12/23/2020,5272,39
20345,South Carolina,12/24/2020,5320,48
20346,South Carolina,12/25/2020,5362,42
20347,South Carolina,12/26/2020,5411,49
20348,South Carolina,12/27/2020,5464,53
20349,South Carolina,12/28/2020,5507,43
20350,South Carolina,12/29/2020,5553,46
20351,South Carolina,12/30/2020,5608,55
20352,South Carolina,12/31/2020,5665,57
20353,South Carolina,1/1/2021,5713,48
20354,South Carolina,1/2/2021,5766,53
20355,South Carolina,1/3/2021,5819,53
20356,South Carolina,1/4/2021,5879,60
20357,South Carolina,1/5/2021,5932,53
20358,South Carolina,1/6/2021,5985,53
20359,South Carolina,1/7/2021,6065,80
20360,South Carolina,1/8/2021,6127,62
20361,South Carolina,1/9/2021,6201,74
20362,South Carolina,1/10/2021,6265,64
20363,South Carolina,1/11/2021,6331,66
20364,South Carolina,1/12/2021,6386,55
20365,South Carolina,1/13/2021,6466,80
20366,South Carolina,1/14/2021,6531,65
20367,South Carolina,1/15/2021,6608,77
20368,South Carolina,1/16/2021,6687,79
20369,South Carolina,1/17/2021,6752,65
20370,South Carolina,1/18/2021,6833,81
20371,South Carolina,1/19/2021,6904,71
20372,South Carolina,1/20/2021,6988,84
20373,South Carolina,1/21/2021,7076,88
20374,South Carolina,1/22/2021,7132,56
20375,South Carolina,1/23/2021,7208,76
20376,South Carolina,1/24/2021,7279,71
20377,South Carolina,1/25/2021,7352,73
20378,South Carolina,1/26/2021,7421,69
20379,South Carolina,1/27/2021,7487,66
20380,South Carolina,1/28/2021,7545,58
20381,South Carolina,1/29/2021,7611,66
20382,South Carolina,1/30/2021,7670,59
20383,South Carolina,1/31/2021,7736,66
20384,South Carolina,2/1/2021,7805,69
20385,South Carolina,2/2/2021,7867,62
20386,South Carolina,2/3/2021,7920,53
20387,South Carolina,2/4/2021,7972,52
20388,South Carolina,2/5/2021,8027,55
20389,South Carolina,2/6/2021,8075,48
20390,South Carolina,2/7/2021,8124,49
20391,South Carolina,2/8/2021,8170,46
20392,South Carolina,2/9/2021,8215,45
20393,South Carolina,2/10/2021,8254,39
20394,South Carolina,2/11/2021,8292,38
20395,South Carolina,2/12/2021,8332,40
20396,South Carolina,2/13/2021,8367,35
20397,South Carolina,2/14/2021,8403,36
20398,South Carolina,2/15/2021,8429,26
20399,South Carolina,2/16/2021,8468,39
20400,South Carolina,2/17/2021,8497,29
20401,South Carolina,2/18/2021,8534,37
20402,South Carolina,2/19/2021,8568,34
20403,South Carolina,2/20/2021,8605,37
20404,South Carolina,2/21/2021,8624,19
20405,South Carolina,2/22/2021,8645,21
20406,South Carolina,2/23/2021,8670,25
20407,South Carolina,2/24/2021,8699,29
20408,South Carolina,2/25/2021,8720,21
20409,South Carolina,2/26/2021,8747,27
20410,South Carolina,2/27/2021,8765,18
20411,South Carolina,2/28/2021,8789,24
20412,South Carolina,3/1/2021,8807,18
20413,South Carolina,3/2/2021,8829,22
20414,South Carolina,3/3/2021,8843,14
20415,South Carolina,3/4/2021,8865,22
20416,South Carolina,3/5/2021,8887,22
20417,South Carolina,3/6/2021,8903,16
20418,South Carolina,3/7/2021,8932,29
20419,South Carolina,3/8/2021,8956,24
20420,South Carolina,3/9/2021,8977,21
20421,South Carolina,3/10/2021,8993,16
20422,South Carolina,3/11/2021,9008,15
20423,South Carolina,3/12/2021,9020,12
20424,South Carolina,3/13/2021,9037,17
20425,South Carolina,3/14/2021,9045,8
20426,South Carolina,3/15/2021,9056,11
20427,South Carolina,3/16/2021,9071,15
20428,South Carolina,3/17/2021,9087,16
20429,South Carolina,3/18/2021,9105,18
20430,South Carolina,3/19/2021,9121,16
20431,South Carolina,3/20/2021,9126,5
20432,South Carolina,3/21/2021,9137,11
20433,South Carolina,3/22/2021,9150,13
20434,South Carolina,3/23/2021,9162,12
20435,South Carolina,3/24/2021,9173,11
20436,South Carolina,3/25/2021,9183,10
20437,South Carolina,3/26/2021,9196,13
20438,South Carolina,3/27/2021,9210,14
20439,South Carolina,3/28/2021,9219,9
20440,South Carolina,3/29/2021,9228,9
20441,South Carolina,3/30/2021,9239,11
20442,South Carolina,3/31/2021,9249,10
20443,South Carolina,4/1/2021,9258,9
20444,South Carolina,4/2/2021,9268,10
20445,South Carolina,4/3/2021,9274,6
20446,South Carolina,4/4/2021,9291,17
20447,South Carolina,4/5/2021,9299,8
20448,South Carolina,4/6/2021,9312,13
20449,South Carolina,4/7/2021,9318,6
20450,South Carolina,4/8/2021,9333,15
20451,South Carolina,4/9/2021,9346,13
20452,South Carolina,4/10/2021,9358,12
20453,South Carolina,4/11/2021,9366,8
20454,South Carolina,4/12/2021,9378,12
20455,South Carolina,4/13/2021,9389,11
20456,South Carolina,4/14/2021,9398,9
20457,South Carolina,4/15/2021,9402,4
20458,South Carolina,4/16/2021,9418,16
20459,South Carolina,4/17/2021,9430,12
20460,South Carolina,4/18/2021,9439,9
20461,South Carolina,4/19/2021,9447,8
20462,South Carolina,4/20/2021,9457,10
20463,South Carolina,4/21/2021,9467,10
20464,South Carolina,4/22/2021,9478,11
20465,South Carolina,4/23/2021,9487,9
20466,South Carolina,4/24/2021,9508,21
20467,South Carolina,4/25/2021,9516,8
20468,South Carolina,4/26/2021,9525,9
20469,South Carolina,4/27/2021,9532,7
20470,South Carolina,4/28/2021,9538,6
20471,South Carolina,4/29/2021,9545,7
20472,South Carolina,4/30/2021,9559,14
20473,South Carolina,5/1/2021,9567,8
20474,South Carolina,5/2/2021,9581,14
20475,South Carolina,5/3/2021,9592,11
20476,South Carolina,5/4/2021,9599,7
20477,South Carolina,5/5/2021,9602,3
20478,South Carolina,5/6/2021,9606,4
20479,South Carolina,5/7/2021,9613,7
20480,South Carolina,5/8/2021,9625,12
20481,South Carolina,5/9/2021,9633,8
20482,South Carolina,5/10/2021,9637,4
20483,South Carolina,5/11/2021,9644,7
20484,South Carolina,5/12/2021,9653,9
20485,South Carolina,5/13/2021,9662,9
20486,South Carolina,5/14/2021,9671,9
20487,South Carolina,5/15/2021,9679,8
20488,South Carolina,5/16/2021,9688,9
20489,South Carolina,5/17/2021,9697,9
20490,South Carolina,5/18/2021,9700,3
20491,South Carolina,5/19/2021,9705,5
20492,South Carolina,5/20/2021,9709,4
20493,South Carolina,5/21/2021,9712,3
20494,South Carolina,5/22/2021,9716,4
20495,South Carolina,5/23/2021,9720,4
20496,South Carolina,5/24/2021,9724,4
20497,South Carolina,5/25/2021,9729,5
20498,South Carolina,5/26/2021,9735,6
20499,South Carolina,5/27/2021,9740,5
20500,South Carolina,5/28/2021,9742,2
20501,South Carolina,5/29/2021,9745,3
20502,South Carolina,5/30/2021,9750,5
20503,South Carolina,5/31/2021,9755,5
20504,South Carolina,6/1/2021,9758,3
20505,South Carolina,6/2/2021,9762,4
20506,South Carolina,6/3/2021,9764,2
20507,South Carolina,6/4/2021,9770,6
20508,South Carolina,6/5/2021,9772,2
20509,South Carolina,6/6/2021,9776,4
20510,South Carolina,6/7/2021,9778,2
20511,South Carolina,6/8/2021,9779,1
20512,South Carolina,6/9/2021,9780,1
20513,South Carolina,6/10/2021,9782,2
20514,South Carolina,6/11/2021,9784,2
20515,South Carolina,6/12/2021,9785,1
20516,South Carolina,6/13/2021,9786,1
20517,South Carolina,6/14/2021,9786,0
20518,South Carolina,6/15/2021,9799,13
20519,South Carolina,6/16/2021,9786,-13
20520,South Carolina,6/17/2021,9792,6
20521,South Dakota,1/22/2020,0,0
20522,South Dakota,1/23/2020,0,0
20523,South Dakota,1/24/2020,0,0
20524,South Dakota,1/25/2020,0,0
20525,South Dakota,1/26/2020,0,0
20526,South Dakota,1/27/2020,0,0
20527,South Dakota,1/28/2020,0,0
20528,South Dakota,1/29/2020,0,0
20529,South Dakota,1/30/2020,0,0
20530,South Dakota,1/31/2020,0,0
20531,South Dakota,2/1/2020,0,0
20532,South Dakota,2/2/2020,0,0
20533,South Dakota,2/3/2020,0,0
20534,South Dakota,2/4/2020,0,0
20535,South Dakota,2/5/2020,0,0
20536,South Dakota,2/6/2020,0,0
20537,South Dakota,2/7/2020,0,0
20538,South Dakota,2/8/2020,0,0
20539,South Dakota,2/9/2020,0,0
20540,South Dakota,2/10/2020,0,0
20541,South Dakota,2/11/2020,0,0
20542,South Dakota,2/12/2020,0,0
20543,South Dakota,2/13/2020,0,0
20544,South Dakota,2/14/2020,0,0
20545,South Dakota,2/15/2020,0,0
20546,South Dakota,2/16/2020,0,0
20547,South Dakota,2/17/2020,0,0
20548,South Dakota,2/18/2020,0,0
20549,South Dakota,2/19/2020,0,0
20550,South Dakota,2/20/2020,0,0
20551,South Dakota,2/21/2020,0,0
20552,South Dakota,2/22/2020,0,0
20553,South Dakota,2/23/2020,0,0
20554,South Dakota,2/24/2020,0,0
20555,South Dakota,2/25/2020,0,0
20556,South Dakota,2/26/2020,0,0
20557,South Dakota,2/27/2020,0,0
20558,South Dakota,2/28/2020,0,0
20559,South Dakota,2/29/2020,0,0
20560,South Dakota,3/1/2020,0,0
20561,South Dakota,3/2/2020,0,0
20562,South Dakota,3/3/2020,0,0
20563,South Dakota,3/4/2020,0,0
20564,South Dakota,3/5/2020,0,0
20565,South Dakota,3/6/2020,0,0
20566,South Dakota,3/7/2020,0,0
20567,South Dakota,3/8/2020,0,0
20568,South Dakota,3/9/2020,0,0
