ID,State,Date,Total_Cases,New_Cases
738,Alaska,9/2/2020,5390,65
739,Alaska,9/3/2020,5476,86
740,Alaska,9/4/2020,5595,119
741,Alaska,9/5/2020,5682,87
742,Alaska,9/6/2020,5776,94
743,Alaska,9/7/2020,5810,34
744,Alaska,9/8/2020,5844,34
745,Alaska,9/9/2020,5909,65
746,Alaska,9/10/2020,6023,114
747,Alaska,9/11/2020,6112,89
748,Alaska,9/12/2020,6215,103
749,Alaska,9/13/2020,6277,62
750,Alaska,9/14/2020,6351,74
751,Alaska,9/15/2020,6394,43
752,Alaska,9/16/2020,6444,50
753,Alaska,9/17/2020,6552,108
754,Alaska,9/18/2020,6659,107
755,Alaska,9/19/2020,6753,94
756,Alaska,9/20/2020,6861,108
757,Alaska,9/21/2020,6931,70
758,Alaska,9/22/2020,6988,57
759,Alaska,9/23/2020,7064,76
760,Alaska,9/24/2020,7195,131
761,Alaska,9/25/2020,7321,126
762,Alaska,9/26/2020,7440,119
763,Alaska,9/27/2020,7550,110
764,Alaska,9/28/2020,7664,114
765,Alaska,9/29/2020,7788,124
766,Alaska,9/30/2020,7891,103
767,Alaska,10/1/2020,8029,138
768,Alaska,10/2/2020,8170,141
769,Alaska,10/3/2020,8312,142
770,Alaska,10/4/2020,8451,139
771,Alaska,10/5/2020,8646,195
772,Alaska,10/6/2020,8792,146
773,Alaska,10/7/2020,8914,122
774,Alaska,10/8/2020,9048,134
775,Alaska,10/9/2020,9233,185
776,Alaska,10/10/2020,9464,231
777,Alaska,10/11/2020,9714,250
778,Alaska,10/12/2020,9904,190
779,Alaska,10/13/2020,10062,158
780,Alaska,10/14/2020,10218,156
781,Alaska,10/15/2020,10383,165
782,Alaska,10/16/2020,10604,221
783,Alaska,10/17/2020,10814,210
784,Alaska,10/18/2020,11024,210
785,Alaska,10/19/2020,11226,202
786,Alaska,10/20/2020,11458,232
787,Alaska,10/21/2020,11682,224
788,Alaska,10/22/2020,11921,239
789,Alaska,10/23/2020,12169,248
790,Alaska,10/24/2020,12525,356
791,Alaska,10/25/2020,13042,517
792,Alaska,10/26/2020,13392,350
793,Alaska,10/27/2020,13780,388
794,Alaska,10/28/2020,14165,385
795,Alaska,10/29/2020,14534,369
796,Alaska,10/30/2020,14931,397
797,Alaska,10/31/2020,15398,467
798,Alaska,11/1/2020,15757,359
799,Alaska,11/2/2020,16108,351
800,Alaska,11/3/2020,16512,404
801,Alaska,11/4/2020,16936,424
802,Alaska,11/5/2020,17263,327
803,Alaska,11/6/2020,17774,511
804,Alaska,11/7/2020,18381,607
805,Alaska,11/8/2020,18888,507
806,Alaska,11/9/2020,19347,459
807,Alaska,11/10/2020,19898,551
808,Alaska,11/11/2020,20388,490
809,Alaska,11/12/2020,20862,474
810,Alaska,11/13/2020,21476,614
811,Alaska,11/14/2020,22231,755
812,Alaska,11/15/2020,22857,626
813,Alaska,11/16/2020,23418,561
814,Alaska,11/17/2020,24059,641
815,Alaska,11/18/2020,24634,575
816,Alaska,11/19/2020,25176,542
817,Alaska,11/20/2020,25651,475
818,Alaska,11/21/2020,26322,671
819,Alaska,11/22/2020,26844,522
820,Alaska,11/23/2020,27350,506
821,Alaska,11/24/2020,27954,604
822,Alaska,11/25/2020,28656,702
823,Alaska,11/26/2020,29292,636
824,Alaska,11/27/2020,30016,724
825,Alaska,11/28/2020,30669,653
826,Alaska,11/29/2020,31308,639
827,Alaska,11/30/2020,31793,485
828,Alaska,12/1/2020,32332,539
829,Alaska,12/2/2020,33027,695
830,Alaska,12/3/2020,33805,778
831,Alaska,12/4/2020,34564,759
832,Alaska,12/5/2020,35449,885
833,Alaska,12/6/2020,36141,692
834,Alaska,12/7/2020,36696,555
835,Alaska,12/8/2020,37254,558
836,Alaska,12/9/2020,37827,573
837,Alaska,12/10/2020,38435,608
838,Alaska,12/11/2020,39032,597
839,Alaska,12/12/2020,39557,525
840,Alaska,12/13/2020,40198,641
841,Alaska,12/14/2020,40604,406
842,Alaska,12/15/2020,40876,272
843,Alaska,12/16/2020,41487,611
844,Alaska,12/17/2020,41847,360
845,Alaska,12/18/2020,42334,487
846,Alaska,12/19/2020,42659,325
847,Alaska,12/20/2020,42839,180
848,Alaska,12/21/2020,42987,148
849,Alaska,12/22/2020,43424,437
850,Alaska,12/23/2020,43786,362
851,Alaska,12/24/2020,44057,271
852,Alaska,12/25/2020,44206,149
853,Alaska,12/26/2020,44394,188
854,Alaska,12/27/2020,44702,308
855,Alaska,12/28/2020,44826,124
856,Alaska,12/29/2020,45033,207
857,Alaska,12/30/2020,45399,366
858,Alaska,12/31/2020,45771,372
859,Alaska,1/1/2021,46241,470
860,Alaska,1/2/2021,46530,289
861,Alaska,1/3/2021,46698,168
862,Alaska,1/4/2021,46912,214
863,Alaska,1/5/2021,47121,209
864,Alaska,1/6/2021,47461,340
865,Alaska,1/7/2021,47798,337
866,Alaska,1/8/2021,48197,399
867,Alaska,1/9/2021,48571,374
868,Alaska,1/10/2021,48819,248
869,Alaska,1/11/2021,48994,175
870,Alaska,1/12/2021,49152,158
871,Alaska,1/13/2021,49446,294
872,Alaska,1/14/2021,49778,332
873,Alaska,1/15/2021,50069,291
874,Alaska,1/16/2021,50264,195
875,Alaska,1/17/2021,50522,258
876,Alaska,1/18/2021,50670,148
877,Alaska,1/19/2021,50797,127
878,Alaska,1/20/2021,50958,161
879,Alaska,1/21/2021,51157,199
880,Alaska,1/22/2021,51422,265
881,Alaska,1/23/2021,51663,241
882,Alaska,1/24/2021,51827,164
883,Alaska,1/25/2021,51908,81
884,Alaska,1/26/2021,51991,83
885,Alaska,1/27/2021,52156,165
886,Alaska,1/28/2021,52330,174
887,Alaska,1/29/2021,52507,177
888,Alaska,1/30/2021,52636,129
889,Alaska,1/31/2021,52762,126
890,Alaska,2/1/2021,52827,65
891,Alaska,2/2/2021,52940,113
892,Alaska,2/3/2021,53116,176
893,Alaska,2/4/2021,53273,157
894,Alaska,2/5/2021,53433,160
895,Alaska,2/6/2021,53557,124
896,Alaska,2/7/2021,53769,212
897,Alaska,2/8/2021,53855,86
898,Alaska,2/9/2021,53961,106
899,Alaska,2/10/2021,54131,170
900,Alaska,2/11/2021,54263,132
901,Alaska,2/12/2021,54394,131
902,Alaska,2/13/2021,54488,94
903,Alaska,2/14/2021,54674,186
904,Alaska,2/15/2021,54758,84
905,Alaska,2/16/2021,54818,60
906,Alaska,2/17/2021,54857,39
907,Alaska,2/18/2021,55069,212
908,Alaska,2/19/2021,55256,187
909,Alaska,2/20/2021,55392,136
910,Alaska,2/21/2021,55505,113
911,Alaska,2/22/2021,55566,61
912,Alaska,2/23/2021,55623,57
913,Alaska,2/24/2021,55800,177
914,Alaska,2/25/2021,55950,150
915,Alaska,2/26/2021,56052,102
916,Alaska,2/27/2021,56212,160
917,Alaska,2/28/2021,56331,119
918,Alaska,3/1/2021,56398,67
919,Alaska,3/2/2021,56523,125
920,Alaska,3/3/2021,56696,173
921,Alaska,3/4/2021,56823,127
922,Alaska,3/5/2021,56959,136
923,Alaska,3/6/2021,57088,129
924,Alaska,3/7/2021,57190,102
925,Alaska,3/8/2021,57280,90
926,Alaska,3/9/2021,57370,90
927,Alaska,3/10/2021,57516,146
928,Alaska,3/11/2021,57731,215
929,Alaska,3/12/2021,57841,110
930,Alaska,3/13/2021,58010,169
931,Alaska,3/14/2021,58117,107
932,Alaska,3/15/2021,58212,95
933,Alaska,3/16/2021,58317,105
934,Alaska,3/17/2021,58493,176
935,Alaska,3/18/2021,58645,152
936,Alaska,3/19/2021,58708,63
937,Alaska,3/20/2021,58893,185
938,Alaska,3/21/2021,59010,117
939,Alaska,3/22/2021,59060,50
940,Alaska,3/23/2021,59233,173
941,Alaska,3/24/2021,59443,210
942,Alaska,3/25/2021,59589,146
943,Alaska,3/26/2021,59766,177
944,Alaska,3/27/2021,59965,199
945,Alaska,3/28/2021,60164,199
946,Alaska,3/29/2021,60293,129
947,Alaska,3/30/2021,60379,86
948,Alaska,3/31/2021,60538,159
949,Alaska,4/1/2021,60768,230
950,Alaska,4/2/2021,60964,196
951,Alaska,4/3/2021,61197,233
952,Alaska,4/4/2021,61329,132
953,Alaska,4/5/2021,61446,117
954,Alaska,4/6/2021,61530,84
955,Alaska,4/7/2021,61747,217
956,Alaska,4/8/2021,61969,222
957,Alaska,4/9/2021,62212,243
958,Alaska,4/10/2021,62391,179
959,Alaska,4/11/2021,62488,97
960,Alaska,4/12/2021,62566,78
961,Alaska,4/13/2021,62698,132
962,Alaska,4/14/2021,62895,197
963,Alaska,4/15/2021,63081,186
964,Alaska,4/16/2021,63262,181
965,Alaska,4/17/2021,63439,177
966,Alaska,4/18/2021,63580,141
967,Alaska,4/19/2021,63696,116
968,Alaska,4/20/2021,63794,98
969,Alaska,4/21/2021,64007,213
970,Alaska,4/22/2021,64225,218
971,Alaska,4/23/2021,64367,142
972,Alaska,4/24/2021,64503,136
973,Alaska,4/25/2021,64703,200
974,Alaska,4/26/2021,64786,83
975,Alaska,4/27/2021,64916,130
976,Alaska,4/28/2021,65100,184
977,Alaska,4/29/2021,65266,166
978,Alaska,4/30/2021,65409,143
979,Alaska,5/1/2021,65498,89
980,Alaska,5/2/2021,65587,89
981,Alaska,5/3/2021,65678,91
982,Alaska,5/4/2021,65762,84
983,Alaska,5/5/2021,65908,146
984,Alaska,5/6/2021,66004,96
985,Alaska,5/7/2021,66120,116
986,Alaska,5/8/2021,66196,76
987,Alaska,5/9/2021,66272,76
988,Alaska,5/10/2021,66350,78
989,Alaska,5/11/2021,66407,57
990,Alaska,5/12/2021,66491,84
991,Alaska,5/13/2021,66574,83
992,Alaska,5/14/2021,66683,109
993,Alaska,5/15/2021,66726,43
994,Alaska,5/16/2021,66769,43
995,Alaska,5/17/2021,66814,45
996,Alaska,5/18/2021,66867,53
997,Alaska,5/19/2021,66963,96
998,Alaska,5/20/2021,67043,80
999,Alaska,5/21/2021,67107,64
1000,Alaska,5/22/2021,67137,30
1001,Alaska,5/23/2021,67167,30
1002,Alaska,5/24/2021,67199,32
1003,Alaska,5/25/2021,67252,53
1004,Alaska,5/26/2021,67317,65
1005,Alaska,5/27/2021,67357,40
1006,Alaska,5/28/2021,67403,46
1007,Alaska,5/29/2021,67429,26
1008,Alaska,5/30/2021,67455,26
1009,Alaska,5/31/2021,67481,26
1010,Alaska,6/1/2021,67507,26
1011,Alaska,6/2/2021,67541,34
1012,Alaska,6/3/2021,67591,50
1013,Alaska,6/4/2021,67648,57
1014,Alaska,6/5/2021,67664,16
1015,Alaska,6/6/2021,67680,16
1016,Alaska,6/7/2021,67698,18
1017,Alaska,6/8/2021,67730,32
1018,Alaska,6/9/2021,67763,33
1019,Alaska,6/10/2021,67793,30
1020,Alaska,6/11/2021,67823,30
1021,Alaska,6/12/2021,67843,20
1022,Alaska,6/13/2021,67863,20
1023,Alaska,6/14/2021,67885,22
1024,Alaska,6/15/2021,67910,25
1025,Alaska,6/16/2021,67936,26
1026,Alaska,6/17/2021,67936,0
1027,Arizona,1/22/2020,0,0
1028,Arizona,1/23/2020,0,0
1029,Arizona,1/24/2020,0,0
1030,Arizona,1/25/2020,0,0
1031,Arizona,1/26/2020,1,1
1032,Arizona,1/27/2020,1,0
1033,Arizona,1/28/2020,1,0
1034,Arizona,1/29/2020,1,0
1035,Arizona,1/30/2020,1,0
1036,Arizona,1/31/2020,1,0
1037,Arizona,2/1/2020,1,0
1038,Arizona,2/2/2020,1,0
1039,Arizona,2/3/2020,1,0
1040,Arizona,2/4/2020,1,0
1041,Arizona,2/5/2020,1,0
1042,Arizona,2/6/2020,1,0
1043,Arizona,2/7/2020,1,0
1044,Arizona,2/8/2020,1,0
1045,Arizona,2/9/2020,1,0
1046,Arizona,2/10/2020,1,0
1047,Arizona,2/11/2020,1,0
1048,Arizona,2/12/2020,1,0
1049,Arizona,2/13/2020,1,0
1050,Arizona,2/14/2020,1,0
1051,Arizona,2/15/2020,1,0
1052,Arizona,2/16/2020,1,0
1053,Arizona,2/17/2020,1,0
1054,Arizona,2/18/2020,1,0
1055,Arizona,2/19/2020,1,0
1056,Arizona,2/20/2020,1,0
1057,Arizona,2/21/2020,1,0
1058,Arizona,2/22/2020,1,0
1059,Arizona,2/23/2020,1,0
1060,Arizona,2/24/2020,1,0
1061,Arizona,2/25/2020,1,0
1062,Arizona,2/26/2020,1,0
1063,Arizona,2/27/2020,1,0
1064,Arizona,2/28/2020,1,0
1065,Arizona,2/29/2020,1,0
1066,Arizona,3/1/2020,1,0
1067,Arizona,3/2/2020,1,0
1068,Arizona,3/3/2020,2,1
1069,Arizona,3/4/2020,2,0
1070,Arizona,3/5/2020,3,1
1071,Arizona,3/6/2020,3,0
1072,Arizona,3/7/2020,5,2
1073,Arizona,3/8/2020,5,0
1074,Arizona,3/9/2020,6,1
1075,Arizona,3/10/2020,8,2
1076,Arizona,3/11/2020,9,1
1077,Arizona,3/12/2020,9,0
1078,Arizona,3/13/2020,10,1
1079,Arizona,3/14/2020,12,2
1080,Arizona,3/15/2020,13,1
1081,Arizona,3/16/2020,18,5
1082,Arizona,3/17/2020,18,0
1083,Arizona,3/18/2020,27,9
1084,Arizona,3/19/2020,44,17
1085,Arizona,3/20/2020,63,19
1086,Arizona,3/21/2020,104,41
1087,Arizona,3/22/2020,152,48
1088,Arizona,3/23/2020,253,101
1089,Arizona,3/24/2020,326,73
1090,Arizona,3/25/2020,401,75
1091,Arizona,3/26/2020,508,107
1092,Arizona,3/27/2020,665,157
1093,Arizona,3/28/2020,773,108
1094,Arizona,3/29/2020,919,146
1095,Arizona,3/30/2020,1157,238
1096,Arizona,3/31/2020,1289,132
1097,Arizona,4/1/2020,1413,124
1098,Arizona,4/2/2020,1598,185
1099,Arizona,4/3/2020,1769,171
1100,Arizona,4/4/2020,2019,250
1101,Arizona,4/5/2020,2269,250
1102,Arizona,4/6/2020,2456,187
1103,Arizona,4/7/2020,2575,119
1104,Arizona,4/8/2020,2726,151
1105,Arizona,4/9/2020,3018,292
1106,Arizona,4/10/2020,3112,94
1107,Arizona,4/11/2020,3393,281
1108,Arizona,4/12/2020,3539,146
1109,Arizona,4/13/2020,3702,163
1110,Arizona,4/14/2020,3806,104
1111,Arizona,4/15/2020,3962,156
1112,Arizona,4/16/2020,4234,272
1113,Arizona,4/17/2020,4507,273
1114,Arizona,4/18/2020,4719,212
1115,Arizona,4/19/2020,4929,210
1116,Arizona,4/20/2020,5064,135
1117,Arizona,4/21/2020,5251,187
1118,Arizona,4/22/2020,5459,208
1119,Arizona,4/23/2020,5769,310
1120,Arizona,4/24/2020,6045,276
1121,Arizona,4/25/2020,6280,235
1122,Arizona,4/26/2020,6526,246
1123,Arizona,4/27/2020,6716,190
1124,Arizona,4/28/2020,6948,232
1125,Arizona,4/29/2020,7202,254
1126,Arizona,4/30/2020,7648,446
1127,Arizona,5/1/2020,7962,314
1128,Arizona,5/2/2020,8364,402
1129,Arizona,5/3/2020,8640,276
1130,Arizona,5/4/2020,8919,279
1131,Arizona,5/5/2020,9305,386
1132,Arizona,5/6/2020,9707,402
1133,Arizona,5/7/2020,9945,238
1134,Arizona,5/8/2020,10526,581
1135,Arizona,5/9/2020,10960,434
1136,Arizona,5/10/2020,11119,159
1137,Arizona,5/11/2020,11380,261
1138,Arizona,5/12/2020,11736,356
1139,Arizona,5/13/2020,12176,440
1140,Arizona,5/14/2020,12674,498
1141,Arizona,5/15/2020,13169,495
1142,Arizona,5/16/2020,13631,462
1143,Arizona,5/17/2020,13937,306
1144,Arizona,5/18/2020,14170,233
1145,Arizona,5/19/2020,14566,396
1146,Arizona,5/20/2020,14897,331
1147,Arizona,5/21/2020,15315,418
1148,Arizona,5/22/2020,15608,293
1149,Arizona,5/23/2020,16039,431
1150,Arizona,5/24/2020,16339,300
1151,Arizona,5/25/2020,16561,222
1152,Arizona,5/26/2020,16783,222
1153,Arizona,5/27/2020,17262,479
1154,Arizona,5/28/2020,17763,501
1155,Arizona,5/29/2020,18465,702
1156,Arizona,5/30/2020,19255,790
1157,Arizona,5/31/2020,19936,681
1158,Arizona,6/1/2020,20123,187
1159,Arizona,6/2/2020,21250,1127
1160,Arizona,6/3/2020,22223,973
1161,Arizona,6/4/2020,22753,530
1162,Arizona,6/5/2020,24332,1579
1163,Arizona,6/6/2020,25451,1119
1164,Arizona,6/7/2020,26889,1438
1165,Arizona,6/8/2020,27678,789
1166,Arizona,6/9/2020,28296,618
1167,Arizona,6/10/2020,29853,1557
1168,Arizona,6/11/2020,31266,1413
1169,Arizona,6/12/2020,32921,1655
1170,Arizona,6/13/2020,34462,1541
1171,Arizona,6/14/2020,35696,1234
1172,Arizona,6/15/2020,36711,1015
1173,Arizona,6/16/2020,39104,2393
1174,Arizona,6/17/2020,40932,1828
1175,Arizona,6/18/2020,43452,2520
1176,Arizona,6/19/2020,46699,3247
1177,Arizona,6/20/2020,49809,3110
1178,Arizona,6/21/2020,52402,2593
1179,Arizona,6/22/2020,54599,2197
1180,Arizona,6/23/2020,58193,3594
1181,Arizona,6/24/2020,58202,9
1182,Arizona,6/25/2020,63046,4844
1183,Arizona,6/26/2020,66475,3429
1184,Arizona,6/27/2020,70069,3594
1185,Arizona,6/28/2020,73927,3858
1186,Arizona,6/29/2020,74553,626
1187,Arizona,6/30/2020,79236,4683
1188,Arizona,7/1/2020,84114,4878
1189,Arizona,7/2/2020,87448,3334
1190,Arizona,7/3/2020,91882,4434
1191,Arizona,7/4/2020,94578,2696
1192,Arizona,7/5/2020,98115,3537
1193,Arizona,7/6/2020,101468,3353
1194,Arizona,7/7/2020,105122,3654
1195,Arizona,7/8/2020,108643,3521
1196,Arizona,7/9/2020,112701,4058
1197,Arizona,7/10/2020,116923,4222
1198,Arizona,7/11/2020,119962,3039
1199,Arizona,7/12/2020,122500,2538
1200,Arizona,7/13/2020,123858,1358
1201,Arizona,7/14/2020,128132,4274
1202,Arizona,7/15/2020,131390,3258
1203,Arizona,7/16/2020,134650,3260
1204,Arizona,7/17/2020,138523,3873
1205,Arizona,7/18/2020,141304,2781
1206,Arizona,7/19/2020,143664,2360
1207,Arizona,7/20/2020,145224,1560
1208,Arizona,7/21/2020,148725,3501
1209,Arizona,7/22/2020,150652,1927
1210,Arizona,7/23/2020,152988,2336
1211,Arizona,7/24/2020,156346,3358
1212,Arizona,7/25/2020,160087,3741
1213,Arizona,7/26/2020,162061,1974
1214,Arizona,7/27/2020,163875,1814
1215,Arizona,7/28/2020,165983,2108
1216,Arizona,7/29/2020,168323,2340
1217,Arizona,7/30/2020,170849,2526
1218,Arizona,7/31/2020,174062,3213
1219,Arizona,8/1/2020,177075,3013
1220,Arizona,8/2/2020,178521,1446
1221,Arizona,8/3/2020,179552,1031
1222,Arizona,8/4/2020,180561,1009
1223,Arizona,8/5/2020,182260,1699
1224,Arizona,8/6/2020,183705,1445
1225,Arizona,8/7/2020,185112,1407
1226,Arizona,8/8/2020,186167,1055
1227,Arizona,8/9/2020,186984,817
1228,Arizona,8/10/2020,187585,601
1229,Arizona,8/11/2020,188800,1215
1230,Arizona,8/12/2020,189507,707
1231,Arizona,8/13/2020,190859,1352
1232,Arizona,8/14/2020,191787,928
1233,Arizona,8/15/2020,192654,867
1234,Arizona,8/16/2020,193605,951
1235,Arizona,8/17/2020,194074,469
1236,Arizona,8/18/2020,194990,916
1237,Arizona,8/19/2020,195628,638
1238,Arizona,8/20/2020,196352,724
1239,Arizona,8/21/2020,196972,620
1240,Arizona,8/22/2020,197969,997
1241,Arizona,8/23/2020,198178,209
1242,Arizona,8/24/2020,198490,312
1243,Arizona,8/25/2020,199350,860
1244,Arizona,8/26/2020,199537,187
1245,Arizona,8/27/2020,200218,681
1246,Arizona,8/28/2020,200738,520
1247,Arizona,8/29/2020,201368,630
1248,Arizona,8/30/2020,201743,375
1249,Arizona,8/31/2020,201918,175
1250,Arizona,9/1/2020,202426,508
1251,Arizona,9/2/2020,202946,520
1252,Arizona,9/3/2020,204039,1093
1253,Arizona,9/4/2020,204768,729
1254,Arizona,9/5/2020,205604,836
1255,Arizona,9/6/2020,205855,251
1256,Arizona,9/7/2020,206054,199
1257,Arizona,9/8/2020,206136,82
1258,Arizona,9/9/2020,206633,497
1259,Arizona,9/10/2020,207095,462
1260,Arizona,9/11/2020,207617,522
1261,Arizona,9/12/2020,208223,606
1262,Arizona,9/13/2020,208608,385
1263,Arizona,9/14/2020,208822,214
1264,Arizona,9/15/2020,209307,485
1265,Arizona,9/16/2020,210006,699
1266,Arizona,9/17/2020,211760,1754
1267,Arizona,9/18/2020,213043,1283
1268,Arizona,9/19/2020,213653,610
1269,Arizona,9/20/2020,214018,365
1270,Arizona,9/21/2020,214355,337
1271,Arizona,9/22/2020,214951,596
1272,Arizona,9/23/2020,215390,439
1273,Arizona,9/24/2020,215959,569
1274,Arizona,9/25/2020,216475,516
1275,Arizona,9/26/2020,216935,460
1276,Arizona,9/27/2020,217347,412
1277,Arizona,9/28/2020,217621,274
1278,Arizona,9/29/2020,218296,675
1279,Arizona,9/30/2020,218620,324
1280,Arizona,10/1/2020,219326,706
1281,Arizona,10/2/2020,219878,552
1282,Arizona,10/3/2020,220515,637
1283,Arizona,10/4/2020,220871,356
1284,Arizona,10/5/2020,221188,317
1285,Arizona,10/6/2020,222053,865
1286,Arizona,10/7/2020,222658,605
1287,Arizona,10/8/2020,223522,864
1288,Arizona,10/9/2020,224206,684
1289,Arizona,10/10/2020,225101,895
1290,Arizona,10/11/2020,225699,598
1291,Arizona,10/12/2020,226175,476
1292,Arizona,10/13/2020,226860,685
1293,Arizona,10/14/2020,227762,902
1294,Arizona,10/15/2020,228876,1114
1295,Arizona,10/16/2020,229615,739
1296,Arizona,10/17/2020,230537,922
1297,Arizona,10/18/2020,231280,743
1298,Arizona,10/19/2020,232029,749
1299,Arizona,10/20/2020,233070,1041
1300,Arizona,10/21/2020,234046,976
1301,Arizona,10/22/2020,235041,995
1302,Arizona,10/23/2020,236018,977
1303,Arizona,10/24/2020,236909,891
1304,Arizona,10/25/2020,238301,1392
1305,Arizona,10/26/2020,239103,802
1306,Arizona,10/27/2020,240262,1159
1307,Arizona,10/28/2020,241306,1044
1308,Arizona,10/29/2020,242622,1316
1309,Arizona,10/30/2020,244188,1566
1310,Arizona,10/31/2020,246115,1927
1311,Arizona,11/1/2020,247645,1530
1312,Arizona,11/2/2020,248314,669
1313,Arizona,11/3/2020,249996,1682
1314,Arizona,11/4/2020,250814,818
1315,Arizona,11/5/2020,252952,2138
1316,Arizona,11/6/2020,254951,1999
1317,Arizona,11/7/2020,257529,2578
1318,Arizona,11/8/2020,259457,1928
1319,Arizona,11/9/2020,259895,438
1320,Arizona,11/10/2020,263332,3437
1321,Arizona,11/11/2020,265365,2033
1322,Arizona,11/12/2020,266767,1402
1323,Arizona,11/13/2020,269785,3018
1324,Arizona,11/14/2020,273264,3479
1325,Arizona,11/15/2020,275650,2386
1326,Arizona,11/16/2020,277129,1479
1327,Arizona,11/17/2020,280116,2987
1328,Arizona,11/18/2020,283325,3209
1329,Arizona,11/19/2020,287451,4126
1330,Arizona,11/20/2020,291925,4474
1331,Arizona,11/21/2020,295566,3641
1332,Arizona,11/22/2020,299900,4334
1333,Arizona,11/23/2020,302562,2662
1334,Arizona,11/24/2020,307109,4547
1335,Arizona,11/25/2020,311094,3985
1336,Arizona,11/26/2020,314573,3479
1337,Arizona,11/27/2020,318888,4315
1338,Arizona,11/28/2020,323027,4139
1339,Arizona,11/29/2020,326251,3224
1340,Arizona,11/30/2020,327076,825
1341,Arizona,12/1/2020,337401,10325
1342,Arizona,12/2/2020,341244,3843
1343,Arizona,12/3/2020,346689,5445
1344,Arizona,12/4/2020,352372,5683
1345,Arizona,12/5/2020,359174,6802
1346,Arizona,12/6/2020,364553,5379
1347,Arizona,12/7/2020,366123,1570
1348,Arizona,12/8/2020,378440,12317
1349,Arizona,12/9/2020,382887,4447
1350,Arizona,12/10/2020,387818,4931
1351,Arizona,12/11/2020,394804,6986
1352,Arizona,12/12/2020,402884,8080
1353,Arizona,12/13/2020,408740,5856
1354,Arizona,12/14/2020,420549,11809
1355,Arizona,12/15/2020,424686,4137
1356,Arizona,12/16/2020,429526,4840
1357,Arizona,12/17/2020,435346,5820
1358,Arizona,12/18/2020,442984,7638
1359,Arizona,12/19/2020,448547,5563
1360,Arizona,12/20/2020,453916,5369
1361,Arizona,12/21/2020,461667,7751
1362,Arizona,12/22/2020,467540,5873
1363,Arizona,12/23/2020,473601,6061
1364,Arizona,12/24/2020,474328,727
1365,Arizona,12/25/2020,487269,12941
1366,Arizona,12/26/2020,493378,6109
1367,Arizona,12/27/2020,494677,1299
1368,Arizona,12/28/2020,504766,10089
1369,Arizona,12/29/2020,507568,2802
1370,Arizona,12/30/2020,512838,5270
1371,Arizona,12/31/2020,520559,7721
1372,Arizona,1/1/2021,530622,10063
1373,Arizona,1/2/2021,539508,8886
1374,Arizona,1/3/2021,556745,17237
1375,Arizona,1/4/2021,561906,5161
1376,Arizona,1/5/2021,567841,5935
1377,Arizona,1/6/2021,575050,7209
1378,Arizona,1/7/2021,584966,9916
1379,Arizona,1/8/2021,596627,11661
1380,Arizona,1/9/2021,607724,11097
1381,Arizona,1/10/2021,618928,11204
1382,Arizona,1/11/2021,627926,8998
1383,Arizona,1/12/2021,636488,8562
1384,Arizona,1/13/2021,642120,5632
1385,Arizona,1/14/2021,649434,7314
1386,Arizona,1/15/2021,658583,9149
1387,Arizona,1/16/2021,667301,8718
1388,Arizona,1/17/2021,674285,6984
1389,Arizona,1/18/2021,679688,5403
1390,Arizona,1/19/2021,686108,6420
1391,Arizona,1/20/2021,690956,4848
1392,Arizona,1/21/2021,700357,9401
1393,Arizona,1/22/2021,708459,8102
1394,Arizona,1/23/2021,715778,7319
1395,Arizona,1/24/2021,722998,7220
1396,Arizona,1/25/2021,728322,5324
1397,Arizona,1/26/2021,733073,4751
1398,Arizona,1/27/2021,738994,5921
1399,Arizona,1/28/2021,743668,4674
1400,Arizona,1/29/2021,748699,5031
1401,Arizona,1/30/2021,753821,5122
1402,Arizona,1/31/2021,758849,5028
1403,Arizona,2/1/2021,762593,3744
1404,Arizona,2/2/2021,765534,2941
1405,Arizona,2/3/2021,767833,2299
1406,Arizona,2/4/2021,772253,4420
1407,Arizona,2/5/2021,776082,3829
1408,Arizona,2/6/2021,779556,3474
1409,Arizona,2/7/2021,781103,1547
1410,Arizona,2/8/2021,783356,2253
1411,Arizona,2/9/2021,787740,4384
1412,Arizona,2/10/2021,789720,1980
1413,Arizona,2/11/2021,791584,1864
1414,Arizona,2/12/2021,794013,2429
1415,Arizona,2/13/2021,795807,1794
1416,Arizona,2/14/2021,797757,1950
1417,Arizona,2/15/2021,799098,1341
1418,Arizona,2/16/2021,800233,1135
1419,Arizona,2/17/2021,801551,1318
1420,Arizona,2/18/2021,802697,1146
1421,Arizona,2/19/2021,804618,1921
1422,Arizona,2/20/2021,806668,2050
1423,Arizona,2/21/2021,808475,1807
1424,Arizona,2/22/2021,809985,1510
1425,Arizona,2/23/2021,811283,1298
1426,Arizona,2/24/2021,812593,1310
1427,Arizona,2/25/2021,813532,939
1428,Arizona,2/26/2021,815153,1621
1429,Arizona,2/27/2021,816332,1179
1430,Arizona,2/28/2021,817407,1075
1431,Arizona,3/1/2021,818446,1039
1432,Arizona,3/2/2021,819295,849
1433,Arizona,3/3/2021,820579,1284
1434,Arizona,3/4/2021,821733,1154
1435,Arizona,3/5/2021,824009,2276
1436,Arizona,3/6/2021,825744,1735
1437,Arizona,3/7/2021,827079,1335
1438,Arizona,3/8/2021,827862,783
1439,Arizona,3/9/2021,828425,563
